Distance from Center (cmd=annotatePeaks.pl /scratch/rtraborn/TSRchitect_plant_results/plant_genomic_data/A_thaliana/GROseq/GROseq_tagDirectory/tss.txt tair10 -size 4000 -hist 25 -d ESTtagDir CAGEtagDir PEATtagDir TokVectagDir)	ESTtagDir Coverage	ESTtagDir + Tags	ESTtagDir - Tags	CAGEtagDir Coverage	CAGEtagDir + Tags	CAGEtagDir - Tags	PEATtagDir Coverage	PEATtagDir + Tags	PEATtagDir - Tags	TokVectagDir Coverage	TokVectagDir + Tags	TokVectagDir - Tags
-2000	29.7138684227684	0.0650492795201146	0.048987729021321	13.3935321192278	0.0488689378626776	0.0403390297972313	22.5847534285276	0.149430286235901	0.0335927560800666	18.1266797070274	0.0920368520571206	0.0413797874421358
-1975	29.7138684227684	0.0578215817956575	0.0546092716958987	13.3506575739185	0.0539043424398261	0.0411338723348852	25.6194501314899	0.084115068135873	0.0534441024972269	17.9755123774758	0.100752167959841	0.0491031622872813
-1950	27.3046358479494	0.0505938840712003	0.0425631088218035	13.1850332942377	0.0585632131446593	0.0450836930299273	21.8175247223486	0.10036045510856	0.0367518875920962	16.1160735476308	0.0823946404120838	0.0332865619091106
-1925	26.1000195605398	0.0522000391210797	0.0481846514963813	13.2485306636665	0.0633356327834309	0.0472786920518907	22.7080276455626	0.137135554541319	0.0370629262567634	28.0682006476721	0.420375771011226	0.0273398317793582
-1900	25.8323270522266	0.0457754189215622	0.0465784964465019	13.4401481917469	0.048681932581329	0.042334687357381	20.6210123666076	0.0957679924365897	0.113516346091162	29.9537206320237	0.150592384429786	0.0214657103736079
-1875	26.7692508313229	0.0562154267457781	0.0457754189215622	24.1517358371996	0.279431870639521	0.0430628023733529	18.967458868531	0.117402588511448	0.0278112668709648	31.3594935993576	0.128161583099689	0.0264378952859117
-1850	25.9661733063832	0.0473815739714416	0.0473815739714416	23.750967925301	0.0482647453869636	0.0385581339245047	21.0635847949399	0.0882868161961204	0.0318089261263602	33.67003933842	0.0770839929582129	0.0712431505509572
-1825	23.4230944774076	0.0393507987220447	0.0457754189215622	23.4464234057877	0.0499814370476475	0.0455104127273893	19.0583138814627	0.0807418073938756	0.0281147616874217	24.8859090217566	0.192554932516122	0.0253498989372124
-1800	24.6277107648171	0.0425631088218035	0.0409569537719241	24.2060324062074	0.0657667014408937	0.126272021907667	19.1474473495464	0.0960662645889006	0.0306222207732924	24.8603447001813	0.145759366238495	0.0362294842537679
-1775	25.2969420356002	0.0393507987220447	0.0538061941709591	13.2786899397247	0.0542777922670412	0.0444068853100384	18.730098454717	0.103423837777923	0.102768683575674	28.8112551346426	0.242874669100861	0.101064914911646
-1750	28.2415596270457	0.0594277368455368	0.0554123492208384	15.0053603225878	0.0792490252330587	0.038958499054583	17.2750255373711	0.117339916541699	0.0280445458694652	30.1315111603756	0.157394536089173	0.0355400795461977
